SUMMARY,DTSTART,DTEND,DUE,NOTES,ATTENDEE,LOCATION,PRIORITY,URL,CALENDAR,UID,ORGANIZER,CATEGORIES,DURATION,REPLACES RECURRENT EVENT FROM
"FORMATION FAB LAB PISTE","2021-09-16 07:30 AM","2021-09-16 08:30 AM",,"3A-PISTEGUILLET Stephane(Exporté le:04/03/2023 17:35)","","G-2A007-info","","",,,,,
"RESERVATION","2021-09-16 07:45 AM","2021-09-16 12:30 PM",,"(Exporté le:04/03/2023 17:35)","","G-2A004,G-2A005,G-2B002,G-2B012,G-2B013,G-2C001,G-2C002,G-2C003,G-2C004,G-2C007,G-2C008,G-4D003,G-4D006,G-4D008","","",,,,,
"POLYTEC HORS SAC RIU (sn)","2021-09-16 08:00 AM","2021-09-16 05:00 PM",,"(Exporté le:04/03/2023 17:35)","","G-0B018-Agora","","",,,,,
"Projet innovation - Mission Techno","2021-09-16 08:30 AM","2021-09-16 12:30 PM",,"5EU9PIT0_2021_S9_PROJET_G1(Exporté le:04/03/2023 17:35)","","G-1B016-Projet-Vie étudiante,G-4D009-Projet,G-4D005-Projet,G-4D007-Projet,G-4D010-Projet","","",,,,,
"Projet d'ingenierie sobre","2021-09-16 08:30 AM","2021-09-16 12:30 PM",,"5EU9PIS1_2021_S9_PROJET1_G1(Exporté le:04/03/2023 17:35)","","G-4D011-FABLAB Ense3,G-0B015-FABLAB Ense3,G-1B009-Projet-Vie étudiante","","",,,,,
"Echanges thermiques : principes et applications","2021-09-16 09:00 AM","2021-09-16 12:30 PM",,"DAVOUST LaurentEchanges thermiques : principes et applications(Exporté le:04/03/2023 17:35)","","G-2C005-info","","",,,,,
"RESERVATION","2021-09-16 09:00 AM","2021-09-16 05:00 PM",,"SCHAEFFER Christian(Exporté le:04/03/2023 17:35)","","G-2A003","","",,,,,
"Boost'English","2021-09-16 01:30 PM","2021-09-16 03:30 PM",,"3EUXBOO8_2021_S5_TD_G1GUY Rebecca(Exporté le:04/03/2023 17:35)","","G-2C007","","",,,,,
"Echanges thermiques : principes et applications","2021-09-16 01:30 PM","2021-09-16 05:00 PM",,"DAVOUST LaurentEchanges thermiques : principes et applications(Exporté le:04/03/2023 17:35)","","G-2C001","","",,,,,
"Projet d'ingenierie sobre","2021-09-16 02:00 PM","2021-09-16 06:00 PM",,"5EU9PIS1_2021_S9_PROJET1_G1(Exporté le:04/03/2023 17:35)","","G-4D011-FABLAB Ense3,G-0B015-FABLAB Ense3,G-1B009-Projet-Vie étudiante","","",,,,,
"Entretiens Assistant.e RI","2021-09-16 02:00 PM","2021-09-16 06:00 PM",,"Réservations ReSEdAFeuillet Karine(Exporté le:04/03/2023 17:35)","","G-1C004","","",,,,,
"REUNION COMITE PREVENTION ASSOC (sn)","2021-09-16 04:00 PM","2021-09-16 05:00 PM",,"(Exporté le:04/03/2023 17:35)","","G-1C003","","",,,,,
"Soutenance 2A","2021-09-16 04:30 PM","2021-09-16 05:30 PM",,"GRANJON Pierre(Exporté le:04/03/2023 17:35)","","G-2B012","","",,,,,
"SALLE FORUM POUR INSCRIPTIONS SCOLARITE","2021-09-17 07:15 AM","2021-09-17 07:15 PM",,"(Exporté le:04/03/2023 17:35)","","G-0D006-Salle des forums","","",,,,,
"TechBE 1 - Projet g2","2021-09-17 08:00 AM","2021-09-17 10:00 AM",,"4GUP1501_2021_S7_Projet_G2TRUJILLO Raphael(Exporté le:04/03/2023 17:35)","","G-4D011-FABLAB Ense3","","",,,,,
"Projet d'ingenierie sobre","2021-09-17 08:30 AM","2021-09-17 12:30 PM",,"5EU9PIS1_2021_S9_PROJET1_G1(Exporté le:04/03/2023 17:35)","","G-4D011-FABLAB Ense3,G-0B015-FABLAB Ense3,G-1B009-Projet-Vie étudiante","","",,,,,
"Projet innovation - Mission Techno","2021-09-17 08:30 AM","2021-09-17 12:30 PM",,"5EU9PIT0_2021_S9_PROJET_G1(Exporté le:04/03/2023 17:35)","","G-1B016-Projet-Vie étudiante,G-4D009-Projet,G-4D005-Projet,G-4D007-Projet,G-4D010-Projet","","",,,,,
"Echanges thermiques : principes et applications","2021-09-17 08:30 AM","2021-09-17 12:30 PM",,"DAVOUST LaurentEchanges thermiques : principes et applications(Exporté le:04/03/2023 17:35)","","G-3C011-Conduction 1&2","","",,,,,
"Algorithmique et programmation","2021-09-17 09:00 AM","2021-09-17 11:00 AM",,"3EUAAEP8_2021_S5_BE_G1GOUNON Patrick(Exporté le:04/03/2023 17:35)","","G-1B012-info-vie étudiante","","",,,,,
"Welcome meeting","2021-09-17 10:00 AM","2021-09-17 12:00 PM",,"M1-HCE-G1M1-HCE-G2M1-HCE-G3M1-HCE-G4M2-HCE-5EUS5OSA Adv Simul Tools MechaM2-HCE-Asset ManagementM2-HCE-G1M2-HCE-G2M2-HCE-G3M2-HCE-G4M2-HCE-G5M2-HCE-G6M2-HCE-G7M2-HCE-G8M2-HCE-Hydraulique maritime et urbaineM2-HCE-5EUS5RNC-G1M2-HCE-5EUS5RNC-G2M2-HCE-5EU5WAT6-G1M2-HCE-5EU5WAT6-G2M2-HCE-5EUS5QTE-G1M2-HCE-5EUS5QTE-G2M2-HCE-5EUS5QTE-G3COMBE Gael(Exporté le:04/03/2023 17:35)","","G-2B009","","",,,,,
"Soutenance PFE","2021-09-17 01:00 PM","2021-09-17 04:00 PM",,"(Exporté le:04/03/2023 17:35)","","G-2C004","","",,,,,
"Welcome Meeting M2 SGB","2021-09-17 01:30 PM","2021-09-17 03:45 PM",,"M2-SGBDEBUSSCHERE Vincent(Exporté le:04/03/2023 17:35)","","G-2C006","","",,,,,
"Echanges thermiques : principes et applications","2021-09-17 01:30 PM","2021-09-17 05:00 PM",,"AVENAS YvanEchanges thermiques : principes et applications(Exporté le:04/03/2023 17:35)","","G-2C005-info","","",,,,,
"Gestion innovation technologique","2021-09-17 02:00 PM","2021-09-17 04:00 PM",,"5EU9GIT0_2021_S9_CTD_G1FASAN Marie-Laurence(Exporté le:04/03/2023 17:35)","","G-2C003","","",,,,,
"Projet d'ingenierie sobre","2021-09-17 02:00 PM","2021-09-17 06:00 PM",,"5EU9PIS1_2021_S9_PROJET1_G1(Exporté le:04/03/2023 17:35)","","G-4D011-FABLAB Ense3,G-0B015-FABLAB Ense3,G-1B009-Projet-Vie étudiante","","",,,,,
"Welcome meeting","2021-09-17 03:00 PM","2021-09-17 05:00 PM",,"M2-ENTECH-Adv. Heat TransferM2-ENTECH-Adv. Num. SimulationsM2-ENTECH-Energies for EcodistrictsM2-ENTECH-Energy ManagementM2-ENTECH-Hydraulic Machines HydroelectricityM2-ENTECH-Microgrids SmartgridsM2-ENTECH-New Sustainable TechnologiesM2-ENTECH-Sustainable Marine EnergiesSIEDEL Samuel(Exporté le:04/03/2023 17:35)","","G-2A004","","",,,,,
"Gestion innovation technologique","2021-09-17 04:15 PM","2021-09-17 06:15 PM",,"5EU9GIT0_2021_S9_CTD_G1FASAN Marie-Laurence(Exporté le:04/03/2023 17:35)","","G-2C003","","",,,,,
"SALLE FORUM POUR INSCRIPTIONS SCOLARITE","2021-09-20 07:15 AM","2021-09-20 07:15 PM",,"(Exporté le:04/03/2023 17:35)","","G-0D006-Salle des forums","","",,,,,
"Fondamentaux de physique","2021-09-20 08:00 AM","2021-09-20 10:00 AM",,"3EUAFDP8_2021_S5_CTD_G1SIEDEL Samuel(Exporté le:04/03/2023 17:35)","","G-4D006","","",,,,,
"POLYTEC HORS SAC RIU (sn)","2021-09-20 08:00 AM","2021-09-20 05:00 PM",,"(Exporté le:04/03/2023 17:35)","","G-0B018-Agora","","",,,,,
"Mecanique des solides deformables","2021-09-20 08:00 AM","2021-09-20 10:00 AM",,"3EUS1MSD_2021_S5_CTD_G3BOURGEOIS Celine(Exporté le:04/03/2023 17:35)","","G-2C006","","",,,,,
"Energie electrique","2021-09-20 08:00 AM","2021-09-20 10:00 AM",,"3EUS1ENE_2021_S5_CM_AMPHI_CTIXADOR Pascal(Exporté le:04/03/2023 17:35)","","G-1A002-Amphi Ampère","","",,,,,
"Ingenierie des amenagements 1","2021-09-20 08:15 AM","2021-09-20 11:15 AM",,"4EUS3IH1_2021_S7_TP_G8* MISSEMER Ludovic(Exporté le:04/03/2023 17:35)","","G-3B005a-Venturi,G-3B005a-HydrauSys","","",,,,,
"Electronique & signaux numeriques","2021-09-20 08:15 AM","2021-09-20 12:15 PM",,"4EUS3ESN_2021_S7_BE1_G2AVENAS YvanWILLEMIN Jerome(Exporté le:04/03/2023 17:35)","","G-5D003-Electronique & instrumentation associée","","",,,,,
"Modelling & Dispatch of Smart Power","2021-09-20 08:15 AM","2021-09-20 10:15 AM",,"4EU3MDD7_2021_S7_CM_G1ALVAREZ-HERAULT Marie-Cecile(Exporté le:04/03/2023 17:35)","","G-2A006","","",,,,,
"Hydrau ecoulements en charge","2021-09-20 08:15 AM","2021-09-20 11:15 AM",,"4EUS3HEC_2021_S7_TP_G5BERNARD Manuel(Exporté le:04/03/2023 17:35)","","G-3B005b-Ventilateur","","",,,,,
"Genie electrique - reseaux","2021-09-20 08:15 AM","2021-09-20 10:15 AM",,"4EUS3GEN_2021_S7_BE_G1BOUDINET CedricVOISIN-FRADIN Mathias(Exporté le:04/03/2023 17:35)","","G-5D005-Informatique temps réel","","",,,,,
"Simulation pour les fluides 1","2021-09-20 08:15 AM","2021-09-20 10:15 AM",,"4EUS3SF1_2021_S7_CM_G1HUANG Zhujun(Exporté le:04/03/2023 17:35)","","G-2A003","","",,,,,
"Module accompagnement professionnel","2021-09-20 08:15 AM","2021-09-20 10:15 AM",,"4EMAMAP9_2021_S8_TD_G1BELANGER Sophie(Exporté le:04/03/2023 17:35)","","G-4D003","","",,,,,
"Computer Sciences","2021-09-20 08:15 AM","2021-09-20 10:15 AM",,"4EUS3MON_2021_S7_BE1_G2FAYS MaximeRAMDANE Brahim(Exporté le:04/03/2023 17:35)","","G-4A020-info-mhi","","",,,,,
"Ingenierie des amenagements 1","2021-09-20 08:15 AM","2021-09-20 11:15 AM",,"4EUS3IH1_2021_S7_TP_G7MISSEMER Ludovic(Exporté le:04/03/2023 17:35)","","G-3B005a-Déversoir,G-3B005a-DébitVisu","","",,,,,
"Hydrau ecoulements en charge","2021-09-20 08:15 AM","2021-09-20 11:15 AM",,"4EUS3HEC_2021_S7_TP_G6* BERNARD Manuel(Exporté le:04/03/2023 17:35)","","G-3B005a-Coup de bélier","","",,,,,
"Hydrau ecoulements en charge","2021-09-20 08:15 AM","2021-09-20 10:15 AM",,"4EUS3HEC_2021_S7_BE_G2WOUMENI Robert(Exporté le:04/03/2023 17:35)","","G-2B001-info","","",,,,,
"Computer Sciences","2021-09-20 08:15 AM","2021-09-20 10:15 AM",,"4EUS3MON_2021_S7_BE1_G1BANNWARTH BertrandGERBAUD Laurent(Exporté le:04/03/2023 17:35)","","G-2A007-info","","",,,,,
"Welcome meeting","2021-09-20 08:30 AM","2021-09-20 10:00 AM",,"M2-MARS-5EU9NLM0M2-MARS-5EU9RCM0M2-MARS-5EUS5SDRM2-MARS-WEUMARP1M2-MARS-WEUMCED1HABLY Ahmad(Exporté le:04/03/2023 17:35)","","G-2B012","","",,,,,
"Rentrée filière IEE 3","2021-09-20 08:30 AM","2021-09-20 10:00 AM",,"3A-IEEM2-SGB(Exporté le:04/03/2023 17:35)","","G-1C002-Amphi Coulomb","","",,,,,
"Rentrée filière HOE 3 - HCE M2","2021-09-20 08:30 AM","2021-09-20 10:00 AM",,"3A-HOEM2-HCE(Exporté le:04/03/2023 17:35)","","G-2B010","","",,,,,
"Projet d'ingenierie sobre","2021-09-20 08:30 AM","2021-09-20 12:30 PM",,"5EU9PIS1_2021_S9_PROJET1_G1(Exporté le:04/03/2023 17:35)","","G-4D011-FABLAB Ense3,G-0B015-FABLAB Ense3,P-P220","","",,,,,
"Projet innovation - Mission Techno","2021-09-20 08:30 AM","2021-09-20 12:30 PM",,"5EU9PIT0_2021_S9_PROJET_G1(Exporté le:04/03/2023 17:35)","","G-1B016-Projet-Vie étudiante,G-4D005-Projet,G-4D010-Projet,G-4D007-Projet,G-4D001-Projet","","",,,,,
"Rentrée filière IEN","2021-09-20 08:30 AM","2021-09-20 10:00 AM",,"3A-IEN(Exporté le:04/03/2023 17:35)","","G-2A004","","",,,,,
"Rentrée filière ME 3 - FME","2021-09-20 08:30 AM","2021-09-20 10:00 AM",,"3A-MEM2-FME(Exporté le:04/03/2023 17:35)","","G-0B007-Amphi Bergès","","",,,,,
"Rentrée filière ASI 3","2021-09-20 08:30 AM","2021-09-20 10:00 AM",,"3A-ASI(Exporté le:04/03/2023 17:35)","","G-2B009","","",,,,,
"Energie electrique","2021-09-20 10:15 AM","2021-09-20 12:15 PM",,"3EUS1ENE_2021_S5_TD_G7DELAMARE Jerome(Exporté le:04/03/2023 17:35)","","G-2B012","","",,,,,
"Welcome meeting","2021-09-20 10:15 AM","2021-09-20 12:15 PM",,"M2-FME-Adv. Fluid Mec. EMHDM2-FME-Adv. Fluid Mec. RheoM2-FME-Adv. Heat TransferM2-FME-Adv. Num. Simulations CFDM2-FME-Adv. Num. Simulations OptimizationM2-FME-5EUS5OSA Adv Simul Tools MechaM2-FME-Aerodynamics CombustionM2-FME-Hydraulic Machines HydroelectricityM2-FME-Sustainable Marine EnergiesJOSSIC Laurent(Exporté le:04/03/2023 17:35)","","G-2B010","","",,,,,
"Mecanique des solides deformables","2021-09-20 10:15 AM","2021-09-20 12:15 PM",,"3EUS1MSD_2021_S5_CTD_G3BOURGEOIS Celine(Exporté le:04/03/2023 17:35)","","G-2C006","","",,,,,
"Mathematiques pour ingenieur","2021-09-20 10:15 AM","2021-09-20 12:15 PM",,"3EUS1MAT_2021_S5_TD_AMPHI_A_G2LE BIHAN Nicolas(Exporté le:04/03/2023 17:35)","","G-2C001","","",,,,,
"Energie electrique","2021-09-20 10:15 AM","2021-09-20 12:15 PM",,"3EUS1ENE_2021_S5_TD_G8BADEL Arnaud(Exporté le:04/03/2023 17:35)","","G-2C002","","",,,,,
"Energie electrique","2021-09-20 10:15 AM","2021-09-20 12:15 PM",,"3EUS1ENE_2021_S5_TD_G9BESANGER Yvon(Exporté le:04/03/2023 17:35)","","G-2C007","","",,,,,
"Mathematiques pour ingenieur","2021-09-20 10:15 AM","2021-09-20 12:15 PM",,"3EUS1MAT_2021_S5_TD_AMPHI_A_G3AMBLARD Pierre-Olivier(Exporté le:04/03/2023 17:35)","","G-4D008","","",,,,,
"Simulation pour les fluides 1","2021-09-20 10:30 AM","2021-09-20 12:30 PM",,"4EUS3SF1_2021_S7_CTD_G1DELAFIN Pierre-Luc(Exporté le:04/03/2023 17:35)","","G-3A014-info","","",,,,,
"Modelling & Dispatch of Smart Power","2021-09-20 10:30 AM","2021-09-20 12:30 PM",,"4EU3MDD7_2021_S7_CM_G1COIGNARD Jonathan(Exporté le:04/03/2023 17:35)","","G-2A006","","",,,,,
"Computer Sciences","2021-09-20 10:30 AM","2021-09-20 12:30 PM",,"4EUS3MON_2021_S7_BE1_G1BANNWARTH BertrandGERBAUD Laurent(Exporté le:04/03/2023 17:35)","","G-2A007-info","","",,,,,
"Mathematiques pour ingenieur","2021-09-20 10:15 AM","2021-09-20 12:15 PM",,"3EUS1MAT_2021_S5_TD_AMPHI_A_G1VEZIER Antoine(Exporté le:04/03/2023 17:35)","","G-2C004","","",,,,,
"Genie electrique - reseaux","2021-09-20 10:30 AM","2021-09-20 12:30 PM",,"4EUS3GEN_2021_S7_BE_G1BOUDINET CedricVOISIN-FRADIN Mathias(Exporté le:04/03/2023 17:35)","","G-5D005-Informatique temps réel","","",,,,,
"Simulation pour les fluides 1","2021-09-20 10:30 AM","2021-09-20 12:30 PM",,"4EUS3SF1_2021_S7_CTD_G2BONAMY Cyrille(Exporté le:04/03/2023 17:35)","","G-3B001-info","","",,,,,
"Computer Sciences","2021-09-20 10:30 AM","2021-09-20 12:30 PM",,"4EUS3MON_2021_S7_BE1_G2FAYS MaximeRAMDANE Brahim(Exporté le:04/03/2023 17:35)","","G-4A020-info-mhi","","",,,,,
"RESERVATION 1A","2021-09-20 10:30 AM","2021-09-20 12:30 PM",,"(Exporté le:04/03/2023 17:35)","","G-2B013","","",,,,,
"Hydrau ecoulements en charge","2021-09-20 10:30 AM","2021-09-20 12:30 PM",,"4EUS3HEC_2021_S7_BE_G2WOUMENI Robert(Exporté le:04/03/2023 17:35)","","G-2B001-info","","",,,,,
"English for your Career","2021-09-20 10:30 AM","2021-09-20 12:30 PM",,"4EMAENG9_2021_S8_TD_G1BELANGER Sophie(Exporté le:04/03/2023 17:35)","","G-4D003","","",,,,,
"Asset Manag. for Civil Engineering","2021-09-20 10:45 AM","2021-09-20 12:45 PM",,"5EUS5GPO_2021_S9_CTD_G1PONS Emilie(Exporté le:04/03/2023 17:35)","","G-2B009","","",,,,,
"Robust Control Mechatronic Systems","2021-09-20 10:45 AM","2021-09-20 12:45 PM",,"5EU9RCM0_2021_S9_CTD_G1SENAME Olivier(Exporté le:04/03/2023 17:35)","","G-2A003","","",,,,,
"English and Communication","2021-09-20 01:30 PM","2021-09-20 03:30 PM",,"3EM1ANG6_2021_S5_TD_G16LYKIARDOPULOS Nicholas Alexander(Exporté le:04/03/2023 17:35)","","G-2B002","","",,,,,
"English and Communication","2021-09-20 01:30 PM","2021-09-20 03:30 PM",,"3EM1ANG6_2021_S5_TD_G18GUY Rebecca(Exporté le:04/03/2023 17:35)","","G-2C004","","",,,,,
"English and Communication","2021-09-20 01:30 PM","2021-09-20 03:30 PM",,"3EM1ANG6_2021_S5_TD_G14BONNAIRE Sylvie(Exporté le:04/03/2023 17:35)","","G-2C002","","",,,,,
"English and Communication","2021-09-20 01:30 PM","2021-09-20 03:30 PM",,"3EM1ANG6_2021_S5_TD_G17ZHIGAREVA Marina(Exporté le:04/03/2023 17:35)","","G-2C001","","",,,,,
"Systemes mecaniques","2021-09-20 01:30 PM","2021-09-20 03:30 PM",,"3EUS1SMC_2021_S5_CM_G2AMEN Jean-Luc(Exporté le:04/03/2023 17:35)","","G-1C002-Amphi Coulomb","","",,,,,
"English and Communication","2021-09-20 01:30 PM","2021-09-20 03:30 PM",,"3EM1ANG6_2021_S5_TD_G15SALOMON Marie Florence(Exporté le:04/03/2023 17:35)","","G-2C007","","",,,,,
"Controle commande outils maths","2021-09-20 01:30 PM","2021-09-20 03:30 PM",,"4EUACCO6_2021_S7_CTD_G1GEORGES Didier(Exporté le:04/03/2023 17:35)","","G-2A007-info","","",,,,,
"English and Communication","2021-09-20 01:30 PM","2021-09-20 03:30 PM",,"3EM1ANG6_2021_S5_TD_G13MAYOUSSE Annielle(Exporté le:04/03/2023 17:35)","","G-4D003","","",,,,,
"Fondamentaux de physique","2021-09-20 01:30 PM","2021-09-20 03:30 PM",,"3EUAFDP8_2021_S5_CTD_G1DELAMARE Jerome(Exporté le:04/03/2023 17:35)","","G-4D006","","",,,,,
"Mecatronique","2021-09-20 01:45 PM","2021-09-20 03:45 PM",,"4EU3ME16_2021_S7_CM_G1LEFRANC Pierre(Exporté le:04/03/2023 17:35)","","G-0B007-Amphi Bergès","","",,,,,
"Numerical Methods","2021-09-20 01:45 PM","2021-09-20 03:45 PM",,"4EUS3MN_2021_S7_CM_VF_G1HUANG Zhujun(Exporté le:04/03/2023 17:35)","","G-2A003","","",,,,,
"Design and Control of Systems","2021-09-20 01:45 PM","2021-09-20 05:45 PM",,"4EUS3CCS_2021_S7_BE1_SEM_G1BRUNELLO MarcROBINET Antoine(Exporté le:04/03/2023 17:35)","","G-5D003-Electronique & instrumentation associée","","",,,,,
"Modelisation et analyse 1","2021-09-20 01:45 PM","2021-09-20 03:45 PM",,"4EUS3MA1_2021_S7_CM_G1METAIS Olivier(Exporté le:04/03/2023 17:35)","","G-1A002-Amphi Ampère","","",,,,,
"Power Electronics I","2021-09-20 01:45 PM","2021-09-20 03:45 PM",,"4EUS3ELP_2021_S7_TD_G1AVENAS Yvan(Exporté le:04/03/2023 17:35)","","G-2B013","","",,,,,
"River Dynamics","2021-09-20 02:00 PM","2021-09-20 04:00 PM",,"5EUS5DYF_2021_S9_CM_G1BARTHELEMY Eric(Exporté le:04/03/2023 17:35)","","G-2B009","","",,,,,
"Projet d'ingenierie sobre","2021-09-20 02:00 PM","2021-09-20 06:00 PM",,"5EU9PIS1_2021_S9_PROJET1_G1(Exporté le:04/03/2023 17:35)","","G-4D011-FABLAB Ense3,G-0B015-FABLAB Ense3,P-P101 (V)","","",,,,,
"Advanced Heat Transfer & Energetics","2021-09-20 02:00 PM","2021-09-20 04:00 PM",,"5EU5ADHT_2021_S9_CM_THERMO_G1DELAFIN Pierre-Luc(Exporté le:04/03/2023 17:35)","","G-2B010","","",,,,,
"Conversion energie avancee","2021-09-20 02:00 PM","2021-09-20 04:00 PM",,"5EUS5CNE_2021_S9_CTD_G1GERBAUD Laurent(Exporté le:04/03/2023 17:35)","","G-2A006","","",,,,,
"Projet innovation - Mission Techno","2021-09-20 02:00 PM","2021-09-20 06:00 PM",,"5EU9PIT0_2021_S9_PROJET_G1(Exporté le:04/03/2023 17:35)","","G-1B016-Projet-Vie étudiante,G-4D005-Projet,G-4D010-Projet,G-4D007-Projet,G-4D001-Projet","","",,,,,
"Model. avancee durabilite struct.","2021-09-20 02:00 PM","2021-09-20 04:00 PM",,"5EUS5MAD_2021_S9_CM_G1IMBAULT Didier(Exporté le:04/03/2023 17:35)","","G-2C008","","",,,,,
"Robust Control Mechatronic Systems","2021-09-20 03:00 PM","2021-09-20 04:00 PM",,"5EU9RCM0_2021_S9_TP_G2NEGRE Amaury(Exporté le:04/03/2023 17:35)","","G-3D001-AIDA-Zone 2","","",,,,,
"Robust Control Mechatronic Systems","2021-09-20 03:00 PM","2021-09-20 04:00 PM",,"5EU9RCM0_2021_S9_TP_G1MARTINEZ-MOLINA John-Jairo(Exporté le:04/03/2023 17:35)","","G-3D001-AIDA-Zone 1","","",,,,,
"Systemes mecaniques","2021-09-20 03:45 PM","2021-09-20 05:45 PM",,"3EUS1SMC_2021_S5_TD_G5HOJEIJ Ali(Exporté le:04/03/2023 17:35)","","G-2B013","","",,,,,
"Energie electrique","2021-09-20 03:45 PM","2021-09-20 05:45 PM",,"3EUS1ENE_2021_S5_TD_G1TIXADOR Pascal(Exporté le:04/03/2023 17:35)","","G-4D008","","",,,,,
"Fondamentaux de physique","2021-09-20 03:45 PM","2021-09-20 05:45 PM",,"3EUAFDP8_2021_S5_CTD_G1DELAMARE Jerome(Exporté le:04/03/2023 17:35)","","G-4D006","","",,,,,
"Systemes mecaniques","2021-09-20 03:45 PM","2021-09-20 05:45 PM",,"3EUS1SMC_2021_S5_TD_G4OUEDRAOGO Evariste(Exporté le:04/03/2023 17:35)","","G-2C001","","",,,,,
"Module accompagnement professionnel","2021-09-20 03:45 PM","2021-09-20 05:45 PM",,"3EM1MAP9_2021_S5_TD_G8DELINCHANT Benoit(Exporté le:04/03/2023 17:35)","","G-2B012","","",,,,,
"Controle commande outils maths","2021-09-20 03:45 PM","2021-09-20 05:45 PM",,"4EUACCO6_2021_S7_CTD_G1AMAYRI Manar(Exporté le:04/03/2023 17:35)","","G-4A020-info-mhi","","",,,,,
"Module accompagnement professionnel","2021-09-20 03:45 PM","2021-09-20 05:45 PM",,"3EM1MAP9_2021_S5_TD_G9GRANJON Pierre(Exporté le:04/03/2023 17:35)","","G-2C003","","",,,,,
"Systemes mecaniques","2021-09-20 03:45 PM","2021-09-20 05:45 PM",,"3EUS1SMC_2021_S5_TD_G6HARTHONG Barthelemy(Exporté le:04/03/2023 17:35)","","G-2C002","","",,,,,
"Energie electrique","2021-09-20 03:45 PM","2021-09-20 05:45 PM",,"3EUS1ENE_2021_S5_TD_G3SCHANEN Jean-Luc(Exporté le:04/03/2023 17:35)","","G-2C004","","",,,,,
"Energie electrique","2021-09-20 03:45 PM","2021-09-20 05:45 PM",,"3EUS1ENE_2021_S5_TD_G2BUIRE Jerome(Exporté le:04/03/2023 17:35)","","*,G-4D003","","",,,,,
"Module accompagnement professionnel","2021-09-20 03:45 PM","2021-09-20 05:45 PM",,"3EM1MAP9_2021_S5_TD_G7BELANGER Sophie(Exporté le:04/03/2023 17:35)","","G-2C007","","",,,,,
"Numerical Methods","2021-09-20 04:00 PM","2021-09-20 06:00 PM",,"4EUS3MN_2021_S7_CM_EF_G1DUFOUR Frederic(Exporté le:04/03/2023 17:35)","","G-2A003","","",,,,,
"Power Electronics I","2021-09-20 04:00 PM","2021-09-20 06:00 PM",,"4EUS3ELP_2021_S7_BE_G1RIGAUD CecileBOTTER Nicolas(Exporté le:04/03/2023 17:35)","","G-3D003-info","","",,,,,
"Simulation pour les fluides 1","2021-09-20 04:00 PM","2021-09-20 06:00 PM",,"4EUS3SF1_2021_S7_CTD_G2BONAMY Cyrille(Exporté le:04/03/2023 17:35)","","G-3B001-info","","",,,,,
"Mecatronique","2021-09-20 04:00 PM","2021-09-20 06:00 PM",,"4EU3ME16_2021_S7_CM_G1AMEN Jean-Luc(Exporté le:04/03/2023 17:35)","","G-0B007-Amphi Bergès","","",,,,,
"Model. avancee durabilite struct.","2021-09-20 04:15 PM","2021-09-20 06:15 PM",,"5EUS5MAD_2021_S9_BE_G1IMBAULT Didier(Exporté le:04/03/2023 17:35)","","G-2B001-info","","",,,,,
"Robust Control Mechatronic Systems","2021-09-20 04:15 PM","2021-09-20 06:15 PM",,"5EU9RCM0_2021_S9_TP_G2NEGRE Amaury(Exporté le:04/03/2023 17:35)","","G-3D001-AIDA-Zone 2","","",,,,,
"Conversion energie avancee","2021-09-20 04:15 PM","2021-09-20 06:15 PM",,"5EUS5CNE_2021_S9_CTD_G1GARBUIO Lauric(Exporté le:04/03/2023 17:35)","","G-2A006","","",,,,,
"Robust Control Mechatronic Systems","2021-09-20 04:15 PM","2021-09-20 06:15 PM",,"5EU9RCM0_2021_S9_TP_G1MARTINEZ-MOLINA John-Jairo(Exporté le:04/03/2023 17:35)","","G-3D001-AIDA-Zone 1","","",,,,,
"SALLE FORUM POUR INSCRIPTIONS SCOLARITE","2021-09-21 07:15 AM","2021-09-21 07:15 PM",,"(Exporté le:04/03/2023 17:35)","","G-0D006-Salle des forums","","",,,,,
"Algorithmique et programmation","2021-09-21 08:00 AM","2021-09-21 10:00 AM",,"3EUAAEP8_2021_S5_BE_G1JOSSEROND CharlesGOUNON Patrick(Exporté le:04/03/2023 17:35)","","G-2A007-info","","",,,,,
"Codir Ense3","2021-09-21 08:00 AM","2021-09-21 12:00 PM",,"(Exporté le:04/03/2023 17:35)","","G-1D003-Salle du Conseil","","",,,,,
"Mathematiques pour ingenieur","2021-09-21 08:00 AM","2021-09-21 10:00 AM",,"3EUS1MAT_2021_S5_CM_AMPHI_BLE BIHAN Nicolas(Exporté le:04/03/2023 17:35)","","G-0B007-Amphi Bergès","","",,,,,
"Automatique & commande systemes","2021-09-21 08:00 AM","2021-09-21 10:00 AM",,"3EUS1AUT_2021_S5_CTD_AMPHI_A_G2SENAME Olivier(Exporté le:04/03/2023 17:35)","","G-2C006","","",,,,,
"POLYTEC HORS SAC RIU (sn)","2021-09-21 08:00 AM","2021-09-21 05:00 PM",,"(Exporté le:04/03/2023 17:35)","","G-0B018-Agora","","",,,,,
"Mecanique des solides deformables","2021-09-21 08:00 AM","2021-09-21 10:00 AM",,"3EUS1MSD_2021_S5_CTD_G6DUFOUR Frederic(Exporté le:04/03/2023 17:35)","","G-2B010","","",,,,,
"Mecanique des solides deformables","2021-09-21 08:00 AM","2021-09-21 10:00 AM",,"3EUS1MSD_2021_S5_CTD_G5GENEVOIS Pierre(Exporté le:04/03/2023 17:35)","","G-2A003","","",,,,,
